timestamp,source_type,source_name,event_type,severity,message,ip_src,ip_dst,port_src,port_dst,protocol,user_agent,request_method,request_path,response_code,payload,label
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 47940:48176, ack 23101, win 2303, options [nop,nop,TS val 237247784 ecr 3410485145], length 236",172.16.218.130,172.16.218.1,22,56084,IP,,,,,"Flags [P.], seq 47940:48176, ack 23101, win 2303, options [nop,nop,TS val 237247784 ecr 3410485145], length 236",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 48176, win 2045, options [nop,nop,TS val 3410485147 ecr 237247784], length 0",172.16.218.1,172.16.218.130,56084,22,IP,,,,,"Flags [.], ack 48176, win 2045, options [nop,nop,TS val 3410485147 ecr 237247784], length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 23101:23257, ack 48176, win 2048, options [nop,nop,TS val 3410485148 ecr 237247784], length 156",172.16.218.1,172.16.218.130,56084,22,IP,,,,,"Flags [P.], seq 23101:23257, ack 48176, win 2048, options [nop,nop,TS val 3410485148 ecr 237247784], length 156",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 16748:16867, ack 39583, win 512, options [nop,nop,TS val 1885285576 ecr 1885285574], length 119",127.0.0.1,127.0.0.1,41702,37967,IP,,,,,"Flags [P.], seq 16748:16867, ack 39583, win 512, options [nop,nop,TS val 1885285576 ecr 1885285574], length 119",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 39583:39774, ack 16867, win 24571, options [nop,nop,TS val 1885285577 ecr 1885285576], length 191",127.0.0.1,127.0.0.1,37967,41702,IP,,,,,"Flags [P.], seq 39583:39774, ack 16867, win 24571, options [nop,nop,TS val 1885285577 ecr 1885285576], length 191",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 48176:48404, ack 23257, win 2303, options [nop,nop,TS val 237247787 ecr 3410485148], length 228",172.16.218.130,172.16.218.1,22,56084,IP,,,,,"Flags [P.], seq 48176:48404, ack 23257, win 2303, options [nop,nop,TS val 237247787 ecr 3410485148], length 228",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 48404, win 2045, options [nop,nop,TS val 3410485150 ecr 237247787], length 0",172.16.218.1,172.16.218.130,56084,22,IP,,,,,"Flags [.], ack 48404, win 2045, options [nop,nop,TS val 3410485150 ecr 237247787], length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 23257:23445, ack 48404, win 2048, options [nop,nop,TS val 3410485151 ecr 237247787], length 188",172.16.218.1,172.16.218.130,56084,22,IP,,,,,"Flags [P.], seq 23257:23445, ack 48404, win 2048, options [nop,nop,TS val 3410485151 ecr 237247787], length 188",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 16867:17016, ack 39774, win 512, options [nop,nop,TS val 1885285579 ecr 1885285577], length 149",127.0.0.1,127.0.0.1,41702,37967,IP,,,,,"Flags [P.], seq 16867:17016, ack 39774, win 512, options [nop,nop,TS val 1885285579 ecr 1885285577], length 149",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 39774:39933, ack 17016, win 24571, options [nop,nop,TS val 1885285583 ecr 1885285579], length 159",127.0.0.1,127.0.0.1,37967,41702,IP,,,,,"Flags [P.], seq 39774:39933, ack 17016, win 24571, options [nop,nop,TS val 1885285583 ecr 1885285579], length 159",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 48404:48600, ack 23445, win 2303, options [nop,nop,TS val 237247793 ecr 3410485151], length 196",172.16.218.130,172.16.218.1,22,56084,IP,,,,,"Flags [P.], seq 48404:48600, ack 23445, win 2303, options [nop,nop,TS val 237247793 ecr 3410485151], length 196",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [.], ack 48600, win 2045, options [nop,nop,TS val 3410485155 ecr 237247793], length 0",172.16.218.1,172.16.218.130,56084,22,IP,,,,,"Flags [.], ack 48600, win 2045, options [nop,nop,TS val 3410485155 ecr 237247793], length 0",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 3322:10622, ack 3764, win 62780, length 7300",172.16.218.130,18.232.172.24,36484,443,IP,,,,,"Flags [P.], seq 3322:10622, ack 3764, win 62780, length 7300",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 10622:11779, ack 3764, win 62780, length 1157",172.16.218.130,18.232.172.24,36484,443,IP,,,,,"Flags [P.], seq 10622:11779, ack 3764, win 62780, length 1157",0
2025-08-05T23:39:55.000000Z,pcap,network_traffic,network_traffic,info,"Flags [P.], seq 11779:11810, ack 3764, win 62780, length 31",172.16.218.130,18.232.172.24,36484,443,IP,,,,,"Flags [P.], seq 11779:11810, ack 3764, win 62780, length 31",0
